plCode,divName,eclgyName,height,area,flColor,flSeason,smellCode,lightDemand,place,toxic,levelCode,growSpeedCode,growTempCode,winterLowCode,humidityCode,springWtCode,summerWtCode,autumnWtCode,winterWtCode,speclManage
19717,잎&꽃보기식물,일반형,40,30,흰색,"봄,여름",079004,"낮은 광도(300~800 Lux),중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","실내 어두운 곳 ,거실 내측 ,거실 창측 ,발코니 내측 ,발코니 창측 ",약간 있음,089002,,082003,057005,083002,053003,053003,053003,053004," 대표적인 품종은 다음과 같다. ① 파티니이(S. patinii):  원산지는 확실하지 않으며 한국에서 흔히 재배한다. 높이 40∼50cm 정도로 자라며 무리 지어 난다. 잎은 혁질(革質:가죽 같은 질감)로서 긴 타원 모양 바소꼴이며 길이 약 20cm, 나비 8cm 정도이다. 불염포는 길이 8∼10cm로서 흰색이다. 그늘진 곳에서도 잘 자란다. ② 칸니폴리움(S. cannifolium):  남아메리카 북부와 트리니다드토바고 원산이다. 원예종이 많으며 높이 80∼100cm 정도이다. 땅속줄기가 자란 것으로서 무리지어 난다. 잎은 두껍고 길이 30∼50cm, 나비 10∼18cm이며 잎자루와 같은 길이이다. 추위에는 약하나 그늘에서도 자란다. ③ 플로리분둠(S. floribundum):  콜럼비아 원산이다. 높이 약 30cm이다. 왜성종으로서 잎은 빽빽이 나나 무리를 이루지 못하고 생장도 더디다. 잎은 타원 모양으로서 둥그스름하며 혁질이다. 잎은 길이 15∼20cm, 나비 8cm 정도이다. 불염포는 넓은 달걀 모양이며 육수꽃차례로 달린다. 향기가 강하고 열매를 잘 맺는다. 번식은 종자로 한다. ④ 왈리시(S. wallisii):  중앙 아메리카가 원산지인 상록다년초다. 최대 90cm까지 자라며 10~12cm의 타원형 불염포를 가지고 있다. 불염포는 흰색이나 나이가 들면 녹색을 띤다. 광택이 있는 잎은 약 60cm까지 자라며 타 종보다 큰 편이다. 마우나로아(mauna loa), 센세이션(sensation), 도미노(domino)를 비롯한 다양한 원예 품종의 모태가 되었다. 상업적으로 가장 많이 이용되고 있는 대형 원예종인 마우나로아는 미항공우주국(NASA)의 공기정화식물 실험을 거친 원예종으로 벤젠, 폼알데하이드, 트릴클로로에틸렌, 크실렌, 톨루엔, 암모니아, ,아세톤 등의 제거 능력이 특히 매우 뛰어나 공기정화식물로도 인기가 많다. 꽃자루가 길고 흰색의 아름다운 포엽에 꼬리같은 육수화서가 붙어있다. 공기정화식물로도 유명하지만, 칼라를 닮은 포엽이 완전히 전개되면 우아한 꽃과 같은 느낌이다. 흰색의 포엽은 시간이 지날수록 녹색으로 바뀌어 간다. 공중습도 관리에 유의하며 습한 여름철을 제외하고 잎에 자주 분무한다. 재배가 쉽지만 추위에는 조금 약하므로 겨울철 냉해를 받지 않도록 주의한다. "
13194,잎보기식물,"일반형,수경형",30,30,,,079003,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 ,발코니 내측 ,발코니 창측 ",,089001,090002,082003,057005,083002,053003,053003,053003,053004," "
19718,잎&꽃보기식물,일반형,60,40,흰색,"봄,여름",079004,"낮은 광도(300~800 Lux),중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","실내 어두운 곳 ,거실 내측 ,거실 창측 ,발코니 내측 ,발코니 창측 ",약간 있음,,,082003,057005,083002,053003,053003,053003,053004," "
19463,잎보기식물,일반형,40,30,,,079004,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 내측 ,거실 창측 ,발코니 내측 ,발코니 창측 ",,089002,,082003,057004,083002,053001,053001,053001,053003,한여름의 직사광선은 피하고 습도유지가 되어야 잘 자람.   새로운 엽상체는 잘 찢어지므로 취급시 주의한다. 연녹색의 광택 있는 잎이 시원한 관엽식물이고 창모양의 반짝이는 잎이 로제트 형태로 나오면서 둥지 모양으로 자란다.
18598,잎&꽃보기식물,일반형,30,30,"분홍색,빨강색,오렌지색,노랑색,흰색","봄,여름,가을",079004,"높은 광도(1,500~10,000 Lux)","거실 창측 ,발코니 내측 ,발코니 창측 ",,089002,090002,082003,057005,083002,053003,053003,053003,053003," "
12991,잎보기식물,일반형,40,40,,,079004,"낮은 광도(300~800 Lux),중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","실내 어두운 곳 ,거실 내측 ,거실 창측 ,발코니 내측 ,발코니 창측 ",,089001,,082002,057002,083003,053002,053002,053002,053003," "
18596,잎&꽃보기식물,일반형,100,50,"오렌지색,흰색,혼합색","봄,여름",079003,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 ,발코니 내측 ,발코니 창측 ",,089001,,082003,057005,083002,,,,," "
15834,잎보기식물,일반형,20,30,,,079004,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 ,발코니 내측 ,발코니 창측 ",,089002,,082003,057005,083002,053003,053003,053003,053004," "
13189,잎보기식물,일반형,100,50,,,079003,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 내측 ,거실 창측 ,발코니 내측 ",,089002,,082003,057005,083002,053003,053003,053003,053004," "
18593,잎보기식물,일반형,150,80,,,079004,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 ,발코니 내측 ,발코니 창측 ",,089001,090002,082003,057005,083002,053003,053003,053003,053004,"- 건조한 환경에서 잘 견디며, 밝은 그늘과 반 그늘에서도 무난하게 자란다.  - 늦은 봄부터 햇빛을 잘 받도록 하며, 한여름의 강한 직사광에는 차광을 하거나 밝은 그늘에서 관리한다. - 햇빛과 통풍이 중요하다. - 과습에 주의(과습되면 잎의 색깔이 암록색을 띄며 떨어지게 되며, 여름철 너무 건조하게 관리해도 잎이 주름지거나 오그라들면서 떨어짐) - 물주기: 불규칙적으로 하면 잎의 모양이 고르지 않게 자랄 수도 있다. "
18595,꽃보기식물,일반형,25,30,"분홍색,빨강색","봄,여름",079004,"높은 광도(1,500~10,000 Lux)","거실 창측 ,발코니 내측 ,발코니 창측 ",,089002,090002,082003,057005,083002,053004,053003,053003,053004," "
19455,꽃보기식물,일반형,30,30,"보라색,분홍색,노랑색,흰색,혼합색","봄,여름",079002,"중간 광도(800~1,500 Lux)","발코니 내측 ,발코니 창측 ",,089002,090003,082003,057003,083002,053003,053003,053003,053004,"  대부분의 서양난이 착생란인데 비하여 동양란은 지생란이 많다.   제주도나 일본의 숲 속에서도 자라며 높이 30~50cm, 뿌리줄기는 옆으로 뻗는다. 뿌리줄기의 모양이 새우를 닮아 새우란이라고 하며 뿌리는 강장제로도 사용된다. 꽃이 아름답고 재배가 쉬운 편이다. 봄에 꽃이 지고나면 화분 위에 깻묵 덩이를 2~3개 얹어 주거나 영양제를 주어 이듬해에도 꽃이 잘 필 수 있도록 한다. 새우란은 음지 식물이지만 실내에서 재배할 때는 밝은 곳에 둔어야 꽃이 잘 핀다. 화분흙은 물 빠짐이 좋은 마사토나 마사토와 밭흙을 8:2의 비율로 섞어 사용한다. "
13251,잎보기식물,일반형,20,20,,,079004,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 내측 ,거실 창측 ,발코니 내측 ",,089002,090002,082003,057005,083002,053003,053003,053003,053004,"- 부분적으로 빛이 드는 장소, 직사광선을 피한다. - 봄부터 가을까지 충분하게, 겨울엔 토양이 바싹 마를 때 인색하게 주고 미온수를 이용한다. - 갑자기 강한 햇빛에 노출되면 잎이 타기 쉽다.  고온다습하고 통풍이 원활한 밝은 그늘이나 반그늘에서 잘 자란다.  생장이 느리고 잎 주변에 지속적인 수분과 따뜻함을 요구하고 공중습도 유지가 제일 중요하다."
13240,잎보기식물,일반형,25,25,,,079004,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 내측 ,거실 창측 ,발코니 내측 ",,089002,,082003,057005,083002,053003,053003,053003,053004," "
13211,잎보기식물,일반형,30,30,,,,"낮은 광도(300~800 Lux),중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","실내 어두운 곳 ,거실 내측 ,거실 창측 ,발코니 내측 ,발코니 창측 ",,089001,,082003,057002,083003,053002,053002,053002,053003,고사리과 중에서 잎의 크기와 모양이 다양하고 기르기 쉬운 종류이다. 배양토가 완전히 마르지 않도록 주의하면 아름다운 색상과 모습을 관상할 수 있다.  긴 잎의 중앙에 흰 무늬가 있는 관엽식물이고 잎은 우상복엽으로 1-3쌍이고 길이는 비교적 짧으며 모양과 색깔 무늬가 다양하고 아름답다
12937,잎보기식물,일반형,20,30,,,079004,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 ,발코니 내측 ,발코니 창측 ",,089001,,082002,057002,083002,053003,053003,053003,053004," "
15835,잎&꽃보기식물,일반형,100,50,"분홍색,빨강색,노랑색,흰색","봄,여름",079004,"높은 광도(1,500~10,000 Lux)","거실 창측 ,발코니 내측 ,발코니 창측 ",,089002,090002,082003,057003,083002,053003,053003,053003,053004," 꽃처럼 보이는 붉은 솔은 가느다란 수술이 모여 방망이를 이룬 것이다. 상록 소교목으로 지름 10cm 키 8m정도 자라며 호주, 파푸아뉴기니아 지역이 원산이다.  병솔나무속에는 30여종이 있으며 대부분 원예종으로 재배되고 있다.  줄기는 회색으로 어릴 때는 갈색으로 매끄럽다가 나이가 들면 세로로 갈라진다. 긴 가지는 버들처럼 늘어지며 잎 모양도 버들과 비슷하나 오래된 잎은 딱딱하며 잎은 폭 1cm, 길이 6~8cm 정도이며 톱니가 없고 잎의 앞, 뒷면이 유사하다.  5~8월에 피는 꽃은 병을 닦는 솔처럼 피며 가느다란 수술이 모여 지름 5~6cm, 길이 15cm전후의 진한 붉은 색의 꽃방망이를 만든다. 꽃모양을 따서 나무이름이 Bottlebrush 또는 bottle brush tree이며 우리말도 '병솔나무'이다. 꽃이 진 자리에는 콩알크기의 열매가 달린다. 호주지역에서 잎을 향신료로 사용 한다. "
12989,"잎&꽃보기식물,열매보기식물",일반형,100,50,"노랑색,흰색","봄,여름",079001,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","발코니 내측 ,발코니 창측 ",,089001,090002,082003,057002,083002,053004,053003,053003,053004," "
13197,잎보기식물,일반형,20,20,,,,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 내측 ,거실 창측 ,발코니 내측 ",,089002,,082003,057005,083002,053003,053003,053003,053004," 고온다습하고 통풍이 원활한 밝은 그늘이나 반그늘에서 잘 자란다.  갑자기 강한 햇빛에 노출되면 잎이 타기 쉽다."
13319,꽃보기식물,"일반형,건조형",30,25,"보라색,분홍색,오렌지색,노랑색,흰색","봄,겨울",079004,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 ,발코니 내측 ,발코니 창측 ",All parts of plant are poisonous if ingested,089001,,082002,057005,083002,053003,053003,053003,053004," 누구나 쉽게 키울 수 있음"
19448,잎보기식물,건조형,70,30,,,079003,"낮은 광도(300~800 Lux),중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","실내 어두운 곳 ,거실 내측 ,거실 창측 ,발코니 내측 ,발코니 창측 ",,089001,090001,082003,057005,083002,053003,053003,053003,053004," 산세베리아는 이탈리아 산 세베로의 왕자 라이문도 디 산그로(Raimondo di Sangro, 1710~1771)를 기리기 위해 붙인 이름이다. 공기정화식물로 인기 있는 산세베리아는 대표적인 CAM식물이다. 그러나 개나 고양이와 같은 애완동물이 섭취했을 경우는 구토나 설사를 일으킬 수 있으므로 조심해야 한다.  이 식물의 영어 이름이 ‘시어머니의 혀’인 것은 꼿꼿하게 자라면서 가죽처럼 잎이 질기기 때문에 붙여진 이름이다.  실내에서 꽃 피기는 상당히 어렵지만, 환경이 좋으면 흰빛에 가까운 옅은 그린색의 작은 꽃들이 핀다. 품종은 여러 종류가 있지만 가장자리에 노란 테두리가 있는 종이 가장 보편적으로 이용되고 있다.  과습하지 않더라도 실내 온도가 10℃ 이하인 경우 썩는 원인이 된다. 특히 삽목 후 온도 관리에 주의해야 한다. "
13004,잎&꽃보기식물,"일반형,건조형",30,25,"보라색,분홍색","봄,겨울",079004,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 ,발코니 내측 ",,089002,090003,082003,057004,083002,053003,053003,053003,053004," 화포틑 분홍색으로 각각의 포에서 남보라색 꽃이 차례로 피는데 같은 포에서 3~4장의 꽃잎을 올림"
19457,잎보기식물,"일반형,수경형",40,30,,,079002,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 ,발코니 내측 ,발코니 창측 ",,089001,090003,082002,057001,083002,053002,053002,053002,053003," 냇가에서 자라는 다년초로서 근경은 옆으로 뻗으며 마디가 많고 밑부분에서 수염뿌리가 돋으며, 땅속에 들어간 근경은 마디사이가 길며 백색이지만 지상으로 나온 것은 마디사이가 짧고 녹색이다. 잎은 근경 끝에 총생하며 길이 30∼50cm. 나비2∼8mm로 전체가 대검 비슷한 선형 수상이며 화서는 6-7월에 화경 옆에 달리고 연한 황색 꽃이 화축면에서 밀생한다. 근경은 진통, 진정 및 건위제로 사용되며 목욕탕에서도 사용한다."
13213,잎보기식물,일반형,150,50,,,079004,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 내측 ,거실 창측 ,발코니 내측 ",,089002,,082003,057005,083002,053003,053003,053003,053004," 풍성하고 섬세한 잎과 부드럽게 늘어뜨려진 가지에 매력이 있어 인기가 있음"
13215,잎보기식물,일반형,30,30,,,079003,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 내측 ,거실 창측 ,발코니 내측 ,발코니 창측 ",,089002,,082003,057005,083002,053003,053003,053003,053004," "
12919,잎보기식물,일반형,20,30,,,079004,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 ,발코니 내측 ,발코니 창측 ",,089001,,082003,057005,083002,053003,053003,053003,053003,빛이 부족하면 무늬가 없어지므로 주의한다. 
12975,잎&꽃보기식물,"일반형,건조형",20,30,"분홍색,흰색","봄,여름",079004,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 ,발코니 내측 ,발코니 창측 ",,089002,,082003,057005,083002,,,,," "
12973,꽃보기식물,일반형,50,30,"분홍색,빨강색,흰색","봄,여름",079003,"높은 광도(1,500~10,000 Lux)","거실 창측 ,발코니 내측 ,발코니 창측 ",,089002,090002,082003,057005,083002,053004,053003,053003,053004," "
12987,잎&꽃보기식물,일반형,20,20,"분홍색,흰색","봄,여름",079003,"낮은 광도(300~800 Lux),중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","실내 어두운 곳 ,거실 내측 ,거실 창측 ,발코니 내측 ,발코니 창측 ",,089003,090003,082003,057005,083002,053002,053002,053002,053004," 아주 낮은 그늘에서 잘 견딘다."
13002,잎보기식물,일반형,200,50,,,079003,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","실내 어두운 곳 ,거실 내측 ,거실 창측 ,발코니 내측 ,발코니 창측 ",,089001,090002,082003,057005,083002,053002,053002,053002,053004,"충분한 관수를 해주는 것이 중요하다. 공기중에 수분을 방출하는 능력이 뛰어나고 벤젠, 포름알데히드등의 화학물질을 제거하는데 좋아 공기정화식물로도 적절하다."
12979,잎보기식물,일반형,150,50,,,079004,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 ,발코니 내측 ,발코니 창측 ",,089002,,082003,057005,083002,053003,053003,053003,053004," "
12901,잎보기식물,일반형,30,30,"보라색,분홍색,흰색",여름,079003,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 ,발코니 내측 ,발코니 창측 ",,089001,090002,082003,057005,083002,053002,053002,053002,053003," Uses:  Ornamental and Houseplant  Soil Type:  Moist, rich, well-drained   Growing Ease:  Will grow for anybody  "
12932,잎보기식물,일반형,150,40,,,079003,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 내측 ,거실 창측 ,발코니 내측 ",,089002,,082002,057005,083002,053003,053003,053003,053003," Soil Type:  A GOOD general purpose potting soil (a soil that retains water yet drains well) will suffice. Check purchased soil to see that it is well aerated and add sand or perlite and peat moss if it seems to pack too tightly. Give the plants a chance to settle in before going back to whatever fertilization program has been successful for you. If you want to mix your own take: 1 part garden soil, 1 part coarse sand or perlite, 1 part moist peat or humus (leaf mold) and a light dusting of lime. Always use a pot with a hole.   Growing Ease:  Will grow for anybody"
14919,잎보기식물,일반형,150,100,,,079004,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 내측 ,발코니 내측 ,발코니 창측 ",,,,082003,057005,083002,053003,053003,053003,053003,"환경에 빨리 적응하지 못하므로 갑자기 햇빛으로 내 놓거나, 햇빛에 있다가 실내로 옮기게 되면 잎을 많이 떨구면서 힘든 기간을 보내기 때문에 서서히 적응기간을 주면서 옮기는 것이 좋다. 상록 교목, 실내 대형 화분, 줄기가 유연하여 자유롭게 구부릴 수 있다."
13317,"잎보기식물,열매보기식물",일반형,150,50,흰색,봄,079003,"높은 광도(1,500~10,000 Lux)","거실 창측 ,발코니 내측 ,발코니 창측 ",N/A,089002,090002,082003,057005,083002,053003,053003,053003,053004," "
13193,잎보기식물,일반형,10,30,,,079004,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 내측 ,거실 창측 ,발코니 내측 ,발코니 창측 ",,089001,090002,082003,057005,083002,053003,053003,053003,053004,너무 그늘에서는 줄기 사이가 길어지며 모양이 흐트러지므로 직사광선을 피한 밝은 빛을 쬐어주면 잎이 엉성하지 않고 귀엽게 자란다. 
13257,잎보기식물,,,37,,,,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 ,발코니 내측 ,발코니 창측 ",,,,082003,057005,083002,053003,053003,053003,053003," 파인애플과 식물중 지피식물로 건조에 강하여 기르기 쉬운 식물이다."
13318,잎보기식물,일반형,200,150,,,079004,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 내측 ,거실 창측 ,발코니 내측 ,발코니 창측 ",,089002,,082003,057005,083002,053003,053003,053003,053003," "
12983,잎보기식물,일반형,200,50,,,079001,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 내측 ,거실 창측 ,발코니 내측 ",,089001,090002,082003,057005,083002,053002,053002,053002,053003," "
12971,잎보기식물,일반형,30,30,,,079004,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 내측 ,거실 창측 ,발코니 내측 ",,089002,,082003,057005,083002,,,,," "
12996,잎&꽃보기식물,건조형,25,30,"보라색,분홍색","봄,여름",079004,"높은 광도(1,500~10,000 Lux)","거실 창측 ,발코니 내측 ,발코니 창측 ",,089002,090003,082003,057005,083002,053004,053003,053003,053004," "
16447,잎보기식물,일반형,30,30,,,079004,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 ,발코니 내측 ,발코니 창측 ",,089001,,082002,057004,083002,053003,053003,053003,053004," "
16242,잎보기식물,일반형,20,30,,,079004,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 ,발코니 내측 ,발코니 창측 ",,089002,,082002,057001,083002,053002,053002,053002,053003," "
12956,잎보기식물,일반형,150,50,,,079002,"높은 광도(1,500~10,000 Lux)","발코니 내측 ,발코니 창측 ",,089001,090002,082002,057001,083002,053003,053003,053003,053004," 광택이 나는 잎과 붉은 열매가 아름답다."
18582,잎보기식물,"일반형,건조형",150,50,,,079004,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 내측 ,거실 창측 ,발코니 내측 ,발코니 창측 ",,089001,,082003,057002,083002,053003,053003,053003,053004," Skill Level: Experienced Exposure: Full sun Soil type: Well-drained/light, Dry Height: 1000cm Spread: 800cm Time to plant seeds: March to May  **Yuccas come from the deserts and plains of southern North and Central America and with their stiff, leathery leaves and panicles of creamy white flowers, they make great architectural plants. Y. elephantipes has light to mid-green leaves that are rough-edged but spineless. It can be grown as an indoor plant or as a patio plant but it will need a frost-free place in winter. It has been given an Award of Garden Merit (AGM), which is for plants of outstanding excellence."
16036,잎보기식물,수경형,50,30,,,079004,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 ,발코니 내측 ,발코니 창측 ",,089002,,082002,057004,083002,,,,," Uses:  Water gardens, bogs, water peripheries, tubs, containers  Soil Type:  A GOOD general purpose potting soil (a soil that retains water yet drains well) will suffice. Check purchased soil to see that it is well aerated and add sand or perlite and peat moss if it seems to pack too tightly. Give the plants a chance to settle in before going back to whatever fertilization program has been successful for you. If you want to mix your own take: 1 part garden soil, 1 part coarse sand or perlite, 1 part moist peat or humus (leaf mold) and a light dusting of lime. Always use a pot with a hole.   Growth Rate:  Fast  Growing Ease:  Will grow for anybody  Flower Color:  Beige"
13191,잎보기식물,일반형,20,30,,,079004,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 ,발코니 내측 ,발코니 창측 ",,089002,,082003,057005,083002,053003,053003,053003,053004," "
13214,잎&꽃보기식물,일반형,100,50,"분홍색,빨강색,노랑색,흰색,혼합색","봄,겨울",079004,"높은 광도(1,500~10,000 Lux)","거실 창측 ,발코니 내측 ,발코니 창측 ",,089002,,082003,057005,083002,053002,053002,053002,053003," 추위에 약한 식물로 온도가 낮으면 잎이 덜어진다. 잎에서 나오는 흰색 즙액은 피부나 눈에 염증을 일으킬 수 있으므로 조심한다."
13192,잎보기식물,일반형,50,30,,,079004,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 내측 ,거실 창측 ,발코니 내측 ",,089002,090002,082003,057005,083002,053003,053003,053003,053004," "
18591,잎보기식물,일반형,60,30,,,079004,"낮은 광도(300~800 Lux),중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","실내 어두운 곳 ,거실 내측 ,거실 창측 ,발코니 내측 ,발코니 창측 ",,089001,,082002,057002,083002,053003,053003,053003,053004," "
13001,잎&꽃보기식물,일반형,40,30,노랑색,"봄,여름",079004,"낮은 광도(300~800 Lux),중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 ,발코니 내측 ,발코니 창측 ",,,,082002,057002,083002,053003,053003,053003,053003," "
12976,잎보기식물,일반형,30,30,,,079004,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 내측 ,거실 창측 ,발코니 내측 ",,089002,090001,082003,057005,083002,053003,053003,053003,053004," "
17750,잎보기식물,"일반형,수경형",30,30,"노랑색,흰색",,079001,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 ,발코니 내측 ,발코니 창측 ",,089001,090002,082002,057002,083002,053002,053002,053002,053003,"- 물주기: 적당히 건조한 상태 유지, 빗물 사용 시 토양이 산성화 될 수있으므로 주의, 온수사용함  - 동결 날씨에 견디지 못함. - 덩굴식물이 서로 얽히지 않도록 수시로 가지치기를 해주도록 함. 줄기는 8m 정도까지 자라고, 잎은 마주나고 타원형 또는 달걀 모양이며 표면은 짙은 녹색이고 윤기가 있으며, 뒷면은 털이 있거나 없고 가장자리는 밋밋하다. 길이 2~5cm 정도로 둥글고 가장자리에는 톱니가 없다. 꽃잎은 5개로 깊게 갈라져서 5~6월에 개화시기로 줄기에서 뿌리가 내려 다른 물체에 달라붙어 서식 점차 적갈색으로 갈변한다. 열매는 길이 1.2~2.2cm로 2개씩 달린다. 마삭줄이 많은 곳에서는 전혀 다른 풀이 자라지 못하고 온 사방이 마삭줄로 뒤덮여 있는 곳도 있다. 덩굴식물이 얽히지 않도록 수시로 가지치기를 해줘야 한다."
13188,잎보기식물,일반형,50,30,,,079004,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","실내 어두운 곳 ,거실 내측 ,거실 창측 ,발코니 내측 ",,089002,,082003,057005,083002,053003,053003,053003,053004," "
12981,잎보기식물,일반형,20,20,,,079004,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 내측 ,거실 창측 ,발코니 내측 ",,089002,,082003,057005,083003,053002,053002,053002,053003,"습한 곳을 좋아하지만 뿌리가 물에 잠겨있는 것을 싫어하며, 빛은 좋아하지만 직사광선은 싫어한다. 하트 모양의 잎이 매력적인 관엽식물이다. Soil Type:  Use a GOOD rich potting soil (a soil that retains water yet drains well), such as an African violet mix. If you want to mix your own take: 2 parts garden soil, 2 parts humus (leaf mold), 1 part coarse sand or perlite, 1 part rinsed aquarium charcoal chips and a little fine grade fir bark. Always use a pot with a hole.   Growing Ease:  Requires extra care"
12920,잎&꽃보기식물,일반형,30,30,흰색,"여름,가을",079003,"높은 광도(1,500~10,000 Lux)","발코니 내측 ,발코니 창측 ",,089001,090002,082003,057002,083002,053004,053003,053003,053004," "
16248,잎&꽃보기식물,일반형,50,40,"분홍색,빨강색,오렌지색,흰색","봄,여름,가을",079001,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 ,발코니 내측 ,발코니 창측 ",,089001,090002,082003,057004,083002,053003,053003,053003,053004,겉흙이 마르기 시작하면 충분히 관수함 
18576,잎보기식물,"일반형,수경형",30,30,,,079003,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 ,발코니 내측 ,발코니 창측 ",,089001,090003,082003,057001,083002,053002,053002,053002,053004,- 습한 토양에서도 잘 자란다. - 식물체의 깔끔하게 유지하기 위해서는 정기적인 잎 정리가 필요하다. - 컨테이너 정원과 암석 정원을 조성할때 잘 어울린다. 
12986,잎&꽃보기식물,"일반형,건조형",20,30,"분홍색,흰색","봄,여름",079003,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 ,발코니 내측 ,발코니 창측 ",,089002,,082003,057005,083002,053003,053003,053003,053004," "
13249,잎보기식물,일반형,40,30,,,079003,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 내측 ,거실 창측 ,발코니 내측 ",,089002,,082003,057005,083002,053003,053003,053003,053004," "
18599,잎보기식물,"일반형,수경형",40,40,흰색,,079004,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 창측 ,발코니 내측 ,발코니 창측 ",,089001,090002,082003,057005,083002,053003,053003,053003,053004," "
16037,잎보기식물,일반형,40,40,,,,"중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","거실 내측 ,거실 창측 ,발코니 내측 ",,089001,090001,082002,057005,083003,053002,053002,053002,053003,"유기질이 풍부한 화분용 배합토에서 잘 자라고, 뿌리가 화분 가득히 뻗어있는 것이 이상적이다. 한여름의 직사광선은 피하고 습도유지가 되어야 잘 자란다. 풍성하고 아름다운 잎 때문에 빅토리아 시대부터 실내에 도입되어 사랑을 받아왔으며, 오늘날에도 여전히 인기가 높은 실내식물이다."
19469,잎보기식물,"일반형,수경형",50,30,,,079004,"낮은 광도(300~800 Lux),중간 광도(800~1,500 Lux),높은 광도(1,500~10,000 Lux)","실내 어두운 곳 ,거실 내측 ,거실 창측 ,발코니 내측 ,발코니 창측 ",,089002,090002,082003,057005,083002,053003,053003,053003,053004," 영화 ‘레옹’의 주인공이 소중하게 여기던 화분식물로 잘 알려진 화분식물로 은빛과 녹색이 잘 배합되어 고급스러운 느낌을 전해준다. 최근에는 화사한 빛깔의 품종 ‘오로라’도 유통되고 있다. 밝은 빛을 공급하면 가장자리와 주맥의 붉은 빛이 선명해진다. 추위에 약하므로 겨울철 실내온도를 잘 관리하며 수경재배로 재배가 가능하다."
